index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
1540,1541,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์ บพิตรพิมุข จักรวรรดิ(ใต้อาคารเรียนฝั่งซ้าย),1,186,591,2,289,48
1541,1542,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์ บพิตรพิมุข จักรวรรดิ(ใต้อาคารเรียนฝั่งขวา),2,229,739,1,13,1
1542,1543,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์ บพิตรพิมุข จักรวรรดิ(โรงอาหาร),3,288,783,1,243,31
1543,1544,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,โรงเรียนวัดจักรวรรดิ (ห้องประชุม),4,260,688,1,111,16
1544,1545,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,เต็นท์บริเวณโรงเรียนวัดจักรวรรดิ,5,211,486,0,0,0
1545,1546,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,เต็นท์บริเวณวัดโลกานุเคราะห์,6,189,519,0,0,0
1546,1547,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,โรงเรียนเผยอิง (ห้องเรียนฝั่งซ้าย),7,243,656,1,102,15
1547,1548,Zone01,1013,101301,จักรวรรดิ,เขตสัมพันธวงศ์,โรงเรียนเผยอิง (ห้องเรียนฝั่งขวา),8,254,693,3,268,38
1548,1549,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,โรงเรียนวัดชัยชนะสงคราม,1,233,578,0,0,0
1549,1550,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,วัดกันมาตุยาราม,2,186,543,3,113,20
1550,1551,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,วัดกันมาตุยาราม,3,196,563,0,0,0
1551,1552,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,เต็นท์บริเวณวัดกันมาตุยาราม,4,228,567,4,445,78
1552,1553,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,วัดมงคลสมาคม,5,267,861,2,144,16
1553,1554,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,สมาคมฮากกา (ลานจอดรถ),6,181,504,2,109,21
1554,1555,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,โรงเรียนวัดสัมพันธวงศ์,7,301,864,2,20,2
1555,1556,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,โรงเรียนวัดสัมพันธวงศ์,8,269,886,1,52,5
1556,1557,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,โรงเรียนวัดปทุมคงคา,9,146,482,3,205,42
1557,1558,Zone01,1013,101302,สัมพันธวงศ์,เขตสัมพันธวงศ์,เต็นท์บริเวณโรงเรียนวัดปทุมคงคา,10,165,535,1,20,3
1558,1559,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,เต็นท์บริเวณโรงเรียนไตรมิตรวิทยาลัย,1,199,725,2,199,27
1559,1560,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,เต็นท์บริเวณโรงเรียนไตรมิตรวิทยาลัย,2,208,776,3,334,43
1560,1561,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,เต็นท์บริเวณโรงเรียนไตรมิตรวิทยาลัย,3,220,738,1,166,22
1561,1562,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,โรงเรียนกุหลาบวิทยา (ใต้อาคารเรียนฝั่งวัดแม่พระ),4,226,714,3,319,44
1562,1563,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,โรงเรียนกุหลาบวิทยา (ใต้อาคารเรียนฝั่งวัดแม่พระ),5,193,641,1,64,9
1563,1564,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,โรงเรียนกุหลาบวิทยา (ใต้อาคารเรียนฝั่งวัดแม่พระ),6,216,665,2,164,24
1564,1565,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,โรงเรียนกุหลาบวิทยา (โรงอาหาร),7,262,638,1,200,31
1565,1566,Zone01,1013,101303,ตลาดน้อย,เขตสัมพันธวงศ์,โรงเรียนกุหลาบวิทยา (โรงอาหาร),8,179,694,0,0,0
